Date,AAPL,AXP,BA,CAT,CSCO,DIS,GS,HD,IBM,JPM,KO,MCD,MRK,UNH,WBA
18/01/19,156.820007,100.480003,364.730011,136.600006,45.029999,111.040001,202.539993,179.580002,123.82,104.589996,47.610001,182.570007,75.870003,265.5,72.43
22/01/19,153.300003,99.830002,357.899994,132.240005,44.779999,110.599998,197.679993,177.110001,122.519997,102.940002,47.720001,184.570007,75.830002,265.690002,71.589996
23/01/19,153.919998,99.709999,358.609985,131.820007,45.459999,111.120003,196.899994,176.889999,132.889999,102.68,48.27,186.089996,75.440002,267.019989,71.709999
24/01/19,152.699997,99.720001,358.269989,132.729996,45.610001,110.550003,197.800003,177.289993,132.529999,102.739998,47.689999,187.369995,73.169998,266.130005,71.32
25/01/19,157.759995,100.769997,364.200012,136.860001,46.130001,111.089996,200.740005,180.399994,133.970001,103.389999,47.369999,184,72.949997,268.049988,71.889999
28/01/19,156.300003,100.379997,362.970001,124.370003,45.75,110.809998,199.720001,179.830002,134.270004,103.879997,47.169998,183.600006,72.919998,266.769989,71.580002
29/01/19,154.679993,100.959999,364.910004,126.529999,45.959999,110.900002,200.5,179.690002,134.330002,104.169998,47.400002,182.169998,73.230003,267.339996,71.5
30/01/19,165.25,102.669998,387.720001,130.110001,46.709999,110.129997,202.479996,182.179993,134.380005,104.410004,47.860001,181.770004,73.370003,270.369995,71.610001
31/01/19,166.440002,102.699997,385.619995,133.160004,47.290001,111.519997,198.009995,183.529999,134.419998,103.5,48.130001,178.779999,74.43,270.200012,72.260002
01/02/19,166.520004,103.059998,387.429993,130.910004,47.34,111.300003,196.539993,184.369995,134.100006,103.879997,48.700001,176.720001,76.449997,268.720001,71.879997
04/02/19,171.25,103.419998,397,130.880005,47.349998,111.800003,197.720001,186.429993,135.190002,104.25,49.25,177.550003,76.870003,268.209991,71.459999
05/02/19,174.179993,103.900002,410.179993,132,47.259998,112.660004,198.009995,186.389999,135.550003,103.790001,49.259998,177.570007,77.150002,266.309998,71.309998
06/02/19,174.240005,104.959999,411.109985,130.539993,47.48,111.410004,196.619995,184.720001,136.320007,103.739998,49.259998,176.179993,77.389999,269.5,71.470001
07/02/19,170.940002,104.389999,405.170013,128.779999,46.700001,110.949997,193.070007,184.070007,133.190002,102.379997,49.419998,175.279999,76.82,269,71.199997
08/02/19,170.410004,104.519997,404.910004,128.600006,47.189999,111.510002,191.669998,184.539993,133.710007,101.360001,49.5,174.75,77.519997,261.899994,70.120003
11/02/19,169.429993,105.410004,403.950012,128.929993,47.580002,109.440002,191.330002,182.919998,133.990005,100.879997,49.610001,174.259995,76.709999,257.140015,70.470001
12/02/19,170.889999,107,410.720001,132.669998,47.889999,109.199997,194.490005,185.520004,136.050003,102.599998,49.66,173.970001,78.519997,263.5,71.559998
13/02/19,170.179993,107.559998,410.579987,133.100006,47.5,110.199997,194.690002,188.410004,137.520004,103.089996,49.790001,174.149994,79.019997,263.799988,72.43
14/02/19,170.800003,106.620003,409.820007,132.619995,48.400002,110.660004,192.529999,187.710007,136.479996,102.419998,45.59,175.869995,78.940002,265.329987,72.110001
15/02/19,170.419998,107.379997,417.970001,136.199997,49.43,112.589996,198.5,192.389999,138.029999,105.550003,45.240002,179.970001,79.809998,271.130005,73.43
19/02/19,170.929993,106.5,416.26001,135.800003,49.650002,113.510002,198.669998,192.330002,138.699997,105.18,44.830002,179.25,79.239998,270.410004,74.43
20/02/19,172.029999,106.779999,421.549988,140.309998,49.630001,113.68,198.600006,191.850006,138,105.690002,45.099998,180.490005,79.43,269.51001,71.800003
21/02/19,171.059998,106.610001,417.579987,138.880005,49.41,114.290001,196.360001,191.820007,137.839996,105.470001,45.860001,182.809998,79.830002,266.399994,70.470001
22/02/19,172.970001,107.440002,424.049988,138.679993,50.110001,115.25,196,192.389999,139.25,105,45.279999,183.169998,80.769997,267.109985,70.43
25/02/19,174.229996,106.93,426.869995,141.410004,50.790001,113.589996,198.649994,189.979996,139.460007,106.099998,44.939999,182.610001,80.379997,264.600006,71.309998
26/02/19,174.330002,106.940002,426.769989,137.979996,51.18,113.5,198.899994,188.300003,139.720001,105.290001,44.689999,183.210007,80.739998,262.980011,71.480003
27/02/19,174.869995,107.419998,435.440002,139.580002,51.59,112.779999,198.100006,183.669998,139.169998,105.160004,44.939999,183.360001,80.620003,250.080002,71.370003
28/02/19,173.149994,107.739998,439.959991,137.339996,51.77,112.839996,196.699997,185.139999,138.130005,104.360001,45.34,183.839996,81.290001,242.220001,71.190002
01/03/19,174.970001,108.900002,440.619995,137.470001,51.41,114.010002,198.199997,185.169998,139.199997,104.43,45.380001,185.050003,81.650002,246.149994,66.610001
04/03/19,175.850006,109,432.690002,138.350006,51.16,114.330002,195.979996,183.809998,138.429993,104.190002,45.650002,180.589996,81.370003,236.020004,64.739998
05/03/19,175.529999,108.849998,430.119995,137.139999,51.299999,114,196,184,137.880005,104.110001,45.599998,181.350006,81.699997,241.429993,63.400002
06/03/19,174.520004,108.980003,424.459991,134.830002,51.669998,114.849998,194.740005,184.449997,136.979996,103.720001,45.450001,182.029999,80.760002,239.070007,61.099998
07/03/19,172.5,107.860001,422.559998,132.800003,51.290001,114.010002,192.770004,182.509995,135.360001,102.970001,45.279999,180.520004,80.449997,236.699997,59.790001
08/03/19,172.910004,107.980003,422.540009,131.350006,51.07,113.809998,195.240005,181.229996,135.089996,103.010002,44.84,179.5,79.800003,237.289993,59.900002
11/03/19,178.899994,109.559998,400.01001,133.110001,51.919998,114.75,195.970001,182.440002,137.710007,104.349998,46.18,181.080002,80.870003,243.149994,60.68
12/03/19,180.910004,110.43,375.410004,132.479996,52.150002,114.730003,196.630005,184,138.279999,104.040001,46.049999,181.830002,81.230003,245.880005,61
13/03/19,181.710007,112.139999,377.140015,133.5,52.59,114.089996,197.25,181.139999,138.559998,104.389999,46.220001,182.059998,81.599998,252.25,61.900002
14/03/19,183.729996,112.349998,373.299988,133.690002,52.740002,114.480003,197.470001,181.610001,138.789993,105.339996,45.700001,182.740005,81.489998,253.270004,61.82
15/03/19,186.119995,113.519997,378.98999,132.669998,53.200001,114.959999,198.259995,182.229996,139.429993,106.550003,45.299999,185.330002,81.57,251.399994,62.630001
18/03/19,188.020004,113.550003,372.279999,134.100006,53.509998,113.120003,202.470001,183.419998,140.210007,107.190002,45.41,183.949997,81.349998,255,63.080002
19/03/19,186.529999,112.669998,373.429993,134.149994,53.310001,110,201.119995,184.130005,140.490005,106.800003,45.560001,183.110001,81.910004,257.130005,63.77
20/03/19,188.160004,110.769997,376.160004,133.009995,53.259998,109.989998,194.320007,186.100006,139.600006,104.519997,45.529999,184.970001,82.080002,250.5,62.790001
21/03/19,195.089996,111.82,372.700012,134.059998,53.939999,108.660004,194.580002,189.970001,141.440002,102.870003,45.509998,186.369995,82.949997,252.020004,63.599998
22/03/19,191.050003,109.459999,362.170013,129.770004,52.740002,108.230003,188.960007,188.75,139.449997,99.760002,45.93,186.809998,82.290001,247.089996,62.41
25/03/19,188.740005,109.040001,370.459991,131.380005,52.73,107.790001,188.509995,189.679993,139.179993,98.93,46.029999,185.720001,82.349998,246.860001,61.689999
26/03/19,186.789993,109.5,370.380005,131.839996,53.23,110.139999,190.690002,189.339996,140.220001,99.919998,46.639999,187.479996,82.919998,243.389999,61.919998
27/03/19,188.470001,108.980003,374.209991,131.199997,53.139999,110.279999,190.029999,189.25,139.240005,99.580002,46.610001,187.509995,82.290001,241.710007,62.23
28/03/19,188.720001,109.160004,374.440002,132.369995,53.360001,110.709999,191.179993,190.059998,139.919998,100.709999,46.580002,189.389999,82.629997,242.229996,62.509998
29/03/19,189.949997,109.300003,381.420013,135.490005,53.990002,111.029999,191.990005,191.889999,141.100006,101.230003,46.860001,189.899994,83.169998,247.259995,63.27
01/04/19,191.240005,111.699997,391.540009,140.25,54.98,112.510002,196.740005,195.639999,143.300003,104.639999,46.720001,188.389999,83.300003,245.539993,63.490002
02/04/19,194.020004,111,390.75,140.190002,55.290001,111.959999,197.5,194.309998,143,105.139999,46.57,188.350006,83.209999,244.410004,55.360001
03/04/19,195.350006,110.559998,384.73999,139.259995,55.630001,112.519997,200.860001,198.610001,143.630005,105.349998,46.18,188.350006,83.18,245.839996,54.84
04/04/19,195.690002,110.120003,395.859985,140.130005,55.139999,114.75,202.229996,200.449997,142.779999,105.559998,46.48,189.869995,81.849998,247.389999,54.150002
05/04/19,197,110.959999,391.929993,140.360001,55.209999,115,202.380005,202.059998,143.279999,105.309998,46.470001,190.710007,81.150002,248.779999,54.689999
08/04/19,200.100006,110.699997,374.519989,139.820007,55.490002,114.959999,202.539993,203.550003,143.389999,105.650002,46.549999,189.850006,80.949997,248.75,55.060001
09/04/19,199.5,109.849998,369.040009,136.350006,55.18,116.860001,200.619995,200.899994,142.110001,104.870003,46.669998,190.080002,80.800003,248.789993,54.5
10/04/19,200.619995,110.160004,364.940002,137.529999,55.82,117.160004,202.979996,199.429993,143.020004,105.339996,46.639999,189.220001,80.82,246.029999,54.509998
