Date,BA,CAT,CSCO,GS,IBM,JNJ,JPM,MCD,NKE,TRV,UNH,UTX,V,WBA,WMT
29/03/16,130.880005,76.010002,28.1,155.029999,149.330002,109.139999,59.029999,123.970001,61.490002,116.410004,129.830002,100.120003,75.379997,83.019997,68.029999
30/03/16,128.580002,76.510002,28.459999,156.5,148.410004,108.980003,59.709999,125.830002,62.040001,117.43,129.679993,100.25,76.779999,83.629997,68.800003
31/03/16,126.940002,76.540001,28.469999,156.979996,151.449997,108.199997,59.220001,125.68,61.470001,116.709999,128.899994,100.099998,76.480003,84.239998,68.489998
01/04/16,126.959999,76.790001,28.690001,159.820007,152.520004,109.190002,59.869999,127.019997,61.59,117.400002,129.919998,99.970001,77.589996,86.699997,69.059998
04/04/16,126.339996,75.720001,28.139999,157.770004,152.070007,108.589996,59.200001,127.57,59.970001,117.559998,129.490005,100.269997,77.830002,86.309998,69.099998
05/04/16,127.029999,75.239998,27.58,155.350006,150,108.949997,58.360001,127.379997,59.669998,116.129997,127.040001,99.860001,76.970001,83.360001,68.639999
06/04/16,127.93,75.220001,28,155.190002,150.020004,109.419998,58.810001,127.519997,60.310001,115.93,128.029999,100.370003,78.209999,83.690002,69.040001
07/04/16,127,74.169998,27.6,150.410004,148.25,109.269997,57.32,128.139999,60.299999,114.5,126.870003,100.889999,77.580002,81.300003,68.220001
08/04/16,127.879997,74.349998,27.690001,150.279999,149.350006,109.099998,57.740002,127.959999,59.419998,115.230003,125.68,101.32,78.029999,81.370003,68.059998
11/04/16,127.910004,74.629997,27.620001,152.199997,149.25,108.970001,58.200001,127.559998,57.919998,114.779999,126.330002,102.139999,77.82,81.150002,67.400002
12/04/16,129.470001,76.099998,27.639999,154.309998,149.630005,109.599998,59.279999,127.610001,58.549999,115.190002,126.800003,103.080002,78.519997,81.309998,68.800003
13/04/16,131.139999,79.129997,28.23,159.850006,151.229996,109.870003,61.790001,126.889999,59.580002,115.959999,127.760002,104.610001,79.709999,81.080002,69.150002
14/04/16,130.850006,79.050003,28.25,160.910004,151.160004,109.839996,62.59,127.510002,59.490002,115.360001,127.980003,104.68,80.330002,81.260002,68.800003
15/04/16,131.130005,79.169998,27.9,158.520004,151.720001,110.18,61.869999,127.779999,59.5,116.230003,127.330002,104.57,80.080002,81.440002,69.059998
18/04/16,131.970001,79.25,28.190001,159.020004,152.529999,110.93,62.27,128.850006,59.57,116.010002,127.809998,105.129997,81.449997,81.25,69.860001
19/04/16,132.679993,80.389999,28.33,162.649994,144,112.68,63.32,128.860001,59.560001,116.269997,130.5,105,80.75,81.839996,69.769997
20/04/16,130.570007,79.739998,28.440001,166.979996,146.110001,113.580002,64.239998,128.550003,59.619999,115.800003,133.929993,105.529999,81.150002,81.129997,69.209999
21/04/16,130.740005,78.660004,28.24,165.320007,149.300003,113.57,63.599998,125.790001,60.080002,108.790001,132.960007,105.43,80.790001,80.559998,68.470001
22/04/16,131.050003,78.32,28.15,166.75,148.5,113.32,63.970001,125.5,59.43,110.839996,134.130005,105.699997,79.110001,80.139999,68.720001
25/04/16,130.75,76.790001,28.23,165.089996,148.809998,113.510002,63.599998,127.459999,59.209999,110.339996,133.779999,105.199997,78.139999,80.389999,69.470001
26/04/16,133.240005,77.650002,28.450001,165.839996,149.080002,112.910004,63.93,127.709999,59.540001,109.970001,134.240005,104.800003,78.529999,81.309998,69.300003
27/04/16,137.080002,78.68,28.639999,166.919998,150.470001,112.769997,64.110001,128.300003,59.27,109.529999,132.800003,105.889999,78.760002,81.559998,69.419998
28/04/16,134.800003,77.75,27.959999,164.289993,147.070007,112.480003,63.599998,127.919998,58.540001,109.129997,132.070007,104.230003,77.68,80.349998,68.910004
29/04/16,134.800003,77.720001,27.49,164.110001,145.940002,112.080002,63.200001,126.489998,58.939999,109.900002,131.679993,104.370003,77.239998,79.279999,66.870003
02/05/16,134.009995,77.839996,27.370001,166.179993,145.270004,112.75,63.790001,128.199997,59.59,110.910004,132.100006,104.370003,78.459999,80.559998,67.589996
03/05/16,132.490005,76.360001,26.860001,163.139999,144.130005,112.690002,62.560001,128.399994,59.52,110.330002,132.460007,102.129997,77.190002,81.459999,67
04/05/16,130.889999,74.239998,26.440001,160.070007,144.25,112.220001,61.57,129.330002,59.110001,109.730003,132.029999,100.669998,77.07,81.489998,67.190002
05/05/16,132.080002,72.790001,26.209999,159.529999,146.470001,112.879997,61.240002,129.279999,58.189999,110.75,132.309998,100.290001,77.360001,81.459999,67.209999
06/05/16,133.259995,73.360001,26.530001,158.850006,147.289993,112.739998,61.599998,130.580002,58.43,110.449997,132.039993,101.120003,77.720001,79.43,68.25
09/05/16,132.100006,70.779999,26.51,157.509995,147.339996,113.720001,61.209999,130.830002,58.720001,110.809998,132.669998,100.089996,78.220001,80.889999,68.949997
10/05/16,134.720001,72.510002,27.030001,161.419998,149.970001,114.669998,62.040001,131.600006,59.200001,112.269997,133.570007,102.160004,79.199997,80.919998,68.790001
11/05/16,133,72.43,26.700001,159.419998,148.949997,114.370003,61.810001,129.139999,57.009998,111.970001,130.690002,101.599998,77.300003,80.230003,66.410004
12/05/16,134.419998,71.699997,26.67,158.070007,148.839996,114.230003,61.77,130.119995,57.990002,112.639999,129.740005,101.459999,77.889999,79.870003,66.849998
13/05/16,132.119995,70.07,26.530001,155.339996,147.720001,113.559998,61.200001,128.830002,57.310001,112.669998,129,100.269997,76.830002,78.610001,64.940002
16/05/16,134.139999,70.699997,26.969999,155.380005,149.460007,114.440002,61.66,129.639999,57.139999,112.239998,130.639999,101.82,77.800003,78.870003,66.019997
17/05/16,132.559998,71.050003,26.65,154.649994,148,113.830002,61.66,127.690002,57.099998,110.419998,129.559998,100.059998,76.790001,76.480003,65.099998
18/05/16,130.990005,70.589996,26.719999,159.940002,147.339996,113.589996,64.040001,126.209999,56.119999,111.300003,130.509995,99.290001,77.43,76.540001,63.150002
19/05/16,128.080002,69.43,27.57,154.699997,144.929993,112.849998,63.389999,125.290001,57.040001,110.099998,130,98.510002,76.879997,76.209999,69.199997
20/05/16,127.389999,69.870003,27.969999,154.509995,147.25,112.639999,63.509998,122.559998,56.48,111.889999,130.940002,99.099998,77.669998,77.220001,69.860001
23/05/16,127.580002,70.400002,27.940001,155.449997,146.770004,112.160004,63.459999,122.809998,55.990002,111.389999,130.419998,98.900002,77.209999,76.529999,69.5
24/05/16,127.5,71.089996,28.469999,157.589996,148.309998,112.690002,64.540001,123.949997,56.59,113.440002,132.589996,99.910004,79.379997,77.150002,70.239998
25/05/16,128.860001,72.57,28.92,161.25,151.690002,113.349998,65.519997,123.260002,55.990002,113.540001,133.419998,100.32,79.059998,77.629997,70.480003
26/05/16,129.309998,72.080002,28.9,159.220001,152.440002,112.900002,65.029999,123.790001,55.84,113.599998,132.979996,100.410004,79,76.779999,70.849998
27/05/16,129.220001,71.959999,28.92,159.529999,152.839996,113.059998,65.43,123.25,56.189999,114.18,134,100.760002,79.660004,77,70.75
31/05/16,126.150002,72.510002,29.049999,159.479996,153.740005,112.690002,65.269997,122.059998,55.220001,114.139999,133.669998,100.580002,78.940002,77.400002,70.779999
01/06/16,126.410004,72.269997,28.9,159.970001,152.509995,112.779999,65.690002,121.970001,54.93,114.839996,134.529999,100.349998,79.220001,78.099998,70.5
02/06/16,126.849998,73.620003,29.08,159.279999,153.5,114.489998,65.809998,121.169998,54.529999,114.870003,136.039993,100.790001,79.949997,79.099998,70.949997
03/06/16,127.379997,75.040001,29.129999,155.669998,152.889999,114.760002,64.639999,121.349998,53.450001,114.620003,136.839996,100.43,79.940002,78.68,70.870003
06/06/16,131.899994,76.419998,29.1,157.059998,152.729996,115.769997,65.279999,122,54.299999,114.330002,138.149994,101.360001,80.540001,78.660004,71.050003
07/06/16,131.929993,76.809998,29.07,155.169998,153.330002,115.730003,65.059998,121.900002,53.549999,114.580002,136.940002,101.449997,80.599998,79.120003,71.029999
08/06/16,133,78.110001,29.139999,154.639999,154,115.800003,65.25,122.110001,54.119999,114.220001,140.399994,102.07,81.650002,79.440002,71.279999
09/06/16,133.100006,77.160004,29.139999,153.169998,153.419998,117,64.75,122.790001,54.939999,114.220001,140.679993,102.32,81.260002,79.010002,71.089996
10/06/16,131.139999,76.029999,29.030001,149.889999,152.369995,117.010002,63.84,122.360001,55.110001,113.809998,139.240005,102,80.18,82.470001,71.139999
13/06/16,129.919998,75.230003,28.84,148.630005,151.279999,116.790001,63.27,122.989998,54.91,113,138.089996,101.209999,78.400002,84.360001,70.529999
14/06/16,130.5,74.860001,28.959999,146.190002,151.059998,117.120003,62.080002,122.510002,54.119999,112.550003,137.869995,101.190002,78.57,84.339996,70.949997
15/06/16,130.160004,75.07,28.65,146.160004,150.679993,116.410004,61.970001,122.25,54.310001,111.809998,137.259995,100.540001,78.169998,83.209999,71.120003
16/06/16,129.369995,74.989998,28.870001,146.630005,151.059998,116.639999,62.220001,122.470001,53.470001,112.75,138.660004,101.120003,78.349998,83.150002,71.300003
17/06/16,129.820007,75.93,28.950001,145.639999,151.990005,115.480003,62.279999,122.269997,53.709999,111.860001,137.690002,101.199997,76.989998,82.650002,70.949997
20/06/16,132.75,76.43,28.799999,147.75,153.610001,116.540001,62.369999,123.419998,54.360001,112.610001,138.520004,101.699997,77.339996,82.93,71.099998
21/06/16,131.520004,76.489998,28.77,148.350006,154.050003,116.18,62.950001,122.629997,54.77,112.720001,138.190002,101.57,77.330002,83.199997,71.459999
22/06/16,131.770004,76.43,28.719999,148.139999,152.919998,116.459999,62.709999,120.620003,54.57,111.830002,137.899994,101.349998,76.529999,83.739998,71.75
23/06/16,133.550003,78.220001,29.219999,152.660004,155.350006,117.379997,64.050003,121.209999,54.119999,113.849998,139.190002,102.330002,78.230003,85.059998,72.099998
24/06/16,126.519997,73.029999,27.75,141.860001,146.589996,115.629997,59.599998,119.440002,52.59,111.019997,137.289993,98.889999,75.050003,81.779999,71.959999
27/06/16,122.699997,71.379997,27.309999,139.509995,143.5,116.550003,57.610001,116.300003,51.889999,110.349998,137.110001,97.209999,73.339996,79.389999,71.5
28/06/16,123.889999,72.519997,27.790001,142.410004,145.699997,118.230003,59.52,118.5,53.09,114.129997,138.710007,99.029999,75.160004,79.879997,71.510002
29/06/16,126.989998,74.230003,28.26,145.5,148.460007,119.330002,61.200001,119.489998,55.130001,116.809998,140.520004,100.470001,76.739998,83.190002,72.459999
30/06/16,129.869995,75.809998,28.690001,148.580002,151.779999,121.300003,62.139999,120.339996,55.200001,119.040001,141.199997,102.550003,74.169998,83.269997,73.019997
01/07/16,129.690002,76.449997,28.799999,148.25,152.350006,121.290001,61.259998,120.400002,55.610001,118.849998,140.860001,102.730003,74.480003,83.059998,72.809998
05/07/16,126.970001,74.379997,28.33,144.449997,151.679993,122.269997,59.549999,120.760002,55.200001,118.68,141.559998,100.620003,74.669998,83.519997,73.139999
06/07/16,126.959999,74.830002,28.719999,145.580002,152.369995,122.639999,60.189999,120.629997,55.799999,118.760002,142.380005,101.379997,74.059998,81.550003,73.82
07/07/16,127.169998,75.050003,28.74,147,152.600006,122.510002,60.580002,120.919998,55.919998,117.510002,140.800003,101.970001,74.510002,80.5,73.529999
08/07/16,130.089996,77.370003,29.26,150.380005,154.460007,122.849998,61.830002,121.309998,56.720001,118.080002,141.270004,103.660004,76.419998,81.800003,73.839996
11/07/16,132.039993,77.800003,29.43,152.190002,155.330002,122.93,62.27,122,56.830002,118.120003,140.320007,103.959999,76.519997,82.010002,74.059998
12/07/16,130.809998,79.800003,29.610001,156.919998,157.039993,122.919998,63.200001,122.25,58.060001,118.089996,139.860001,104.5,77.480003,81.220001,73.269997
13/07/16,130.110001,79.690002,29.75,157.919998,158.020004,123,63.16,122.82,57.990002,118,141.479996,105.089996,77.459999,81.769997,73.620003
14/07/16,131.550003,80.059998,29.76,162.539993,160.279999,123.18,64.120003,123.93,58.490002,118.739998,140.839996,105.139999,78.139999,83.779999,73.699997
15/07/16,132.389999,80.699997,29.82,161.639999,159.779999,123,64.18,123.610001,57.869999,118.639999,141.330002,105.5,78.300003,82.510002,73.669998
18/07/16,133.429993,79.82,29.91,163.330002,159.860001,123.139999,63.959999,123.800003,57.740002,117.379997,140.75,105.489998,78.309998,82.779999,73.839996
19/07/16,134.660004,79.739998,29.92,161.410004,159.580002,125.25,63.860001,126.5,57.759998,117.050003,142.589996,105.620003,78.720001,82.209999,73.660004
20/07/16,134.720001,79.690002,30.629999,161.770004,161.360001,125.139999,63.93,126.059998,57.759998,117.010002,143.020004,106.040001,79.360001,82.510002,73.790001
21/07/16,133.529999,80.010002,30.58,160.050003,160.449997,125.150002,63.689999,127.18,56.990002,116.720001,142.869995,105.849998,78.790001,81.699997,73.519997
22/07/16,133.470001,79.379997,30.709999,160.410004,162.070007,125.029999,64.040001,128.259995,56.73,117.150002,143.690002,105.129997,79.910004,81.349998,73.550003
25/07/16,132.940002,78.690002,30.790001,160.509995,162.649994,124.889999,63.869999,127.400002,57.139999,117.449997,141.729996,104.650002,78.940002,81.57,73.75
26/07/16,134.850006,82.75,30.879999,161.160004,162.119995,125.150002,64.129997,121.709999,56.369999,117.650002,141.699997,107.889999,78.489998,81.330002,73.730003
27/07/16,135.960007,84.099998,30.76,160.990005,161.830002,124.769997,64.330002,119.480003,55.790001,116.43,141.679993,107.690002,78.529999,79.940002,73.32
28/07/16,133.009995,82.919998,30.52,160.529999,161.369995,124.459999,64.099998,119.419998,55.450001,117.610001,142.759995,107.580002,79.190002,79.459999,73.239998
29/07/16,133.660004,82.760002,30.530001,158.809998,160.619995,125.230003,63.970001,117.650002,55.5,116.220001,143.199997,107.650002,78.050003,79.25,72.970001
01/08/16,133.210007,81.949997,30.73,158.179993,161.449997,125.400002,63.799999,118.010002,55.41,116.809998,143.509995,106.940002,78.260002,79.269997,73.779999
02/08/16,131.600006,81.239998,30.620001,156.059998,160.580002,124.849998,63.650002,117.699997,54.919998,117.029999,143.169998,106.269997,78.279999,78.949997,73.129997
03/08/16,131.869995,82.029999,30.719999,158.339996,160.669998,123.900002,64.660004,117.519997,54.75,117.980003,142.880005,106.290001,78.709999,79.599998,72.940002
04/08/16,131.210007,81.769997,30.799999,158.050003,161.550003,123.860001,64.559998,118.300003,54.790001,117.879997,142.710007,106.360001,79.480003,79.849998,73.300003
05/08/16,131.729996,82.559998,31.040001,162.089996,163.5,124.239998,66.300003,119.209999,55.849998,118.580002,142.990005,107.739998,80.139999,80.529999,73.760002
08/08/16,132.190002,83.440002,31.01,162.830002,162.039993,123.650002,66.099998,118.290001,55.98,118.150002,142.130005,107.790001,79.949997,80.629997,73.339996
09/08/16,132.619995,82.830002,30.940001,163.440002,161.770004,123.43,65.870003,118.309998,55.77,118.18,141.820007,108.339996,80.059998,80.889999,73.540001
10/08/16,132.279999,82.650002,30.85,162.190002,162.080002,123.360001,65.279999,118.800003,55.130001,118.230003,142.190002,108.120003,79.68,82.5,73.949997
11/08/16,133,83.239998,30.950001,163.860001,163.529999,123.769997,65.459999,119.379997,56.73,118.599998,142.630005,109.18,80.120003,82.910004,73.800003
12/08/16,133.100006,83,30.870001,163.25,161.949997,123.220001,65.32,119.519997,56.450001,118.510002,142.880005,108.870003,80.019997,83.32,73.889999
15/08/16,134.660004,84.150002,31.190001,165.550003,161.880005,122.309998,65.720001,118.519997,56.77,118.349998,141.619995,109.690002,80.910004,83.610001,73.32
16/08/16,135,84.290001,31.120001,165.649994,160.699997,120.330002,65.709999,117.940002,56.880001,116.980003,141.080002,109.160004,80.809998,82.800003,72.889999
17/08/16,134.720001,84.410004,30.719999,165.669998,160.440002,121.309998,65.889999,117.099998,56.860001,117.419998,141.710007,108.940002,80.839996,82.519997,72.93
18/08/16,135,83.379997,30.48,166.059998,161.360001,120.720001,65.949997,117.129997,57.209999,117.82,142.169998,109.330002,80.269997,82.650002,74.300003
19/08/16,134.440002,83.839996,30.52,166.229996,160.039993,119.919998,65.860001,115.010002,58.900002,117.470001,142.039993,109.139999,80.470001,82.589996,72.809998
22/08/16,134.990005,83.589996,30.629999,166.259995,160,119.129997,65.800003,115.419998,58.66,116.949997,142.089996,108.5,81.059998,82.739998,72.699997
23/08/16,134.139999,84.010002,30.98,166.080002,160.259995,119.440002,65.769997,115.190002,59.619999,116.629997,142.009995,108,80.800003,82.379997,71.970001
24/08/16,133.289993,83.150002,31.059999,165.300003,159.050003,118.709999,65.949997,114.870003,60.220001,117.110001,139.869995,107.959999,80.290001,81.470001,72.230003
25/08/16,132.979996,82.839996,31.290001,165.899994,158.630005,118.57,66.07,115.43,59.240002,117.75,137.300003,107.720001,80.32,80.18,71.220001
26/08/16,132.229996,82.660004,31.35,165.970001,158.320007,119.040001,66.220001,114.440002,59,117.139999,136.619995,107.309998,80.57,79.389999,71.139999
29/08/16,132.899994,83.099998,31.58,166.869995,159.720001,119.919998,66.949997,115.410004,58.630001,118.480003,137.270004,107.970001,80.870003,80.349998,71.400002
30/08/16,130.809998,82.480003,31.540001,169.369995,159.399994,119.470001,67.5,115.360001,58,118.470001,136.869995,107.349998,81.169998,80.519997,71.309998
31/08/16,129.449997,81.949997,31.440001,169.460007,158.880005,119.339996,67.5,115.660004,57.639999,118.709999,136.050003,106.43,80.900002,80.709999,71.440002
01/09/16,129.899994,81.449997,31.58,168.509995,159.539993,119.080002,67.209999,115.400002,58.540001,118.349998,135.740005,106.720001,81.300003,81.540001,72.839996
02/09/16,131.160004,81.690002,31.83,169.179993,159.550003,119.32,67.489998,115.830002,58.02,118.839996,136.610001,106.93,82,82.220001,72.5
