Date,BA,CAT,CVX,GS,INTC,JPM,MCD,MSFT,NKE,PFE,UNH,VZ,WBA,XOM,MMM
13/05/14,133.449997,107.150002,125.849998,160.279999,26.450001,54.619999,103.529999,40.419998,37.294998,29.200001,78.040001,47.849998,69.57,102.360001,142.429993
14/05/14,132.990005,106.529999,126.419998,159.449997,26.33,54.360001,103.029999,40.240002,36.790001,29.1,77.169998,48.009998,68.610001,102.290001,141.600006
15/05/14,131.210007,104.989998,123.809998,156.639999,26.01,53.509998,102.5,39.599998,36.470001,29.059999,76.480003,47.959999,68.110001,100.779999,140.979996
16/05/14,130.809998,106.029999,123.18,156.429993,25.82,53.310001,103.139999,39.830002,36.970001,29.120001,76.650002,49.07,67.769997,100.739998,141.130005
19/05/14,131.350006,105.389999,122.949997,157.669998,26.040001,53.830002,102.089996,39.75,37.244999,29.280001,77.199997,49.150002,69.540001,100.870003,141.669998
20/05/14,129.580002,101.559998,122.5,156.350006,26.040001,53.720001,101.529999,39.68,36.630001,29.25,76.660004,48.650002,68.879997,100.669998,140.229996
21/05/14,130.960007,102.879997,124.160004,159.350006,26.200001,54.119999,102.559998,40.349998,37.105,29.57,77.720001,49.169998,68.849998,102.029999,140.660004
22/05/14,131.839996,103.080002,123.629997,159.850006,26.15,54.549999,102.449997,40.099998,37.439999,29.66,78.339996,49.450001,69.830002,101.5,140.309998
23/05/14,132.410004,104.029999,123.370003,160.160004,26.290001,54.529999,102,40.119999,37.924999,29.49,78.769997,49.740002,69.790001,101.32,141.139999
27/05/14,134.169998,103.68,122.839996,161.770004,26.709999,55.139999,102.360001,40.189999,38.305,29.610001,79.110001,49.619999,70.239998,101.360001,141.440002
28/05/14,134.330002,102.910004,122.519997,161.190002,26.879999,55.450001,101.300003,40.009998,38.134998,29.610001,78.580002,49.740002,69.809998,101.059998,141.429993
29/05/14,135.139999,103.599998,122.32,160.740005,26.959999,55.720001,101.339996,40.34,38.189999,29.6,79.370003,49.720001,71.110001,101.269997,142.389999
30/05/14,135.25,102.230003,122.790001,159.809998,27.32,55.57,101.43,40.939999,38.455002,29.629999,79.629997,49.959999,71.910004,100.529999,142.550003
02/06/14,135.899994,103.760002,122.209999,160.029999,27.26,55.349998,102.029999,40.790001,38.360001,29.709999,79.470001,50.049999,72.010002,99.940002,142.320007
03/06/14,135.880005,104.489998,122.550003,161.800003,27.66,55.599998,101.449997,40.290001,37.775002,29.59,79.879997,49.290001,71.559998,100.389999,142.889999
04/06/14,135.330002,104.309998,122.349998,162.389999,27.6,55.68,102.440002,40.32,38.064999,29.639999,80.510002,49.150002,74.559998,100.040001,142.259995
05/06/14,136.820007,106.959999,123.519997,162.580002,27.66,56.630001,102.449997,41.209999,37.935001,29.76,79.800003,49.279999,75.599998,100.550003,143.710007
06/06/14,138.25,108.18,124.190002,166.190002,28.17,56.970001,101.959999,41.48,38.115002,29.42,79.93,49.419998,75.029999,101.599998,144.639999
09/06/14,137.960007,108.75,124.370003,166,27.91,57.419998,101.379997,41.27,38.334999,29.35,79.760002,49.57,74.919998,101.519997,145.320007
10/06/14,137.25,109.309998,125.339996,166.360001,28.24,57.900002,100.879997,41.110001,38.154999,29.5,79.809998,49.52,74.739998,101.459999,144.970001
11/06/14,134.100006,108.690002,125.18,165.429993,27.93,57.27,100.419998,40.860001,37.57,29.43,80.169998,49.369999,74.669998,101.949997,144.410004
12/06/14,132.190002,106.650002,126.110001,165.960007,27.959999,57.040001,99.760002,40.580002,37.384998,29.450001,79.440002,49.040001,72.470001,101.660004,143.070007
13/06/14,132.289993,106.769997,127.260002,165.889999,29.870001,57.040001,100.489998,41.23,37.310001,29.530001,79.18,49.18,73.059998,102.650002,143.360001
16/06/14,132.539993,106.809998,128.539993,165.850006,30.01,56.869999,101.099998,41.5,37.275002,29.610001,78,49.310001,73.290001,102.919998,143.320007
17/06/14,132.449997,106.669998,128.830002,168.220001,29.950001,57.419998,101.269997,41.68,37.544998,29.48,78.169998,49.209999,73.099998,102.419998,143.690002
18/06/14,132.479996,107.480003,130.279999,169.860001,29.93,57.779999,101.349998,41.650002,38.105,29.709999,79.209999,49.419998,76.080002,102.730003,144.330002
19/06/14,132.820007,107.25,131.990005,169.729996,30.09,57.299999,101.910004,41.509998,37.82,29.59,80.510002,49.470001,75.389999,102.629997,144.490005
20/06/14,132.100006,109.379997,132.339996,169.839996,30.200001,57.549999,101.919998,41.68,37.549999,29.780001,81.410004,49.389999,74.540001,103.830002,145.160004
23/06/14,130.850006,108.779999,132.979996,170.240005,30.23,58.189999,101.910004,41.990002,37.724998,29.450001,81.489998,49.73,73.730003,104.379997,144.089996
24/06/14,129.149994,107.809998,131.770004,168.229996,30.5,57.419998,101.470001,41.75,37.490002,29.299999,81.739998,49.279999,72.480003,102.730003,143.089996
25/06/14,127.059998,108.440002,131.229996,168.380005,30.879999,57.529999,101.610001,42.029999,38.235001,29.799999,82.339996,49.41,74.190002,102.139999,143.649994
26/06/14,128.020004,108.519997,130.919998,168.009995,30.780001,57.389999,101.510002,41.720001,38.43,29.59,82.290001,49.209999,74.230003,102.029999,143.729996
27/06/14,128.539993,108.779999,130.360001,166.779999,30.93,57.529999,101.459999,42.25,38.84,29.67,82,49.32,74.099998,101.209999,143.690002
30/06/14,127.230003,108.669998,130.550003,167.440002,30.9,57.619999,100.739998,41.700001,38.775002,29.68,81.75,48.93,74.129997,100.68,143.240005
01/07/14,128.149994,109.169998,130.539993,166.809998,30.98,57.57,101,41.869999,39,30.08,81.889999,49.369999,73.779999,101.360001,144.559998
02/07/14,127.620003,109.559998,130.229996,166.889999,30.98,56.970001,100.529999,41.900002,38.895,30.370001,82.489998,49.66,73.040001,101.57,145.229996
03/07/14,128.509995,111.080002,131.190002,169.460007,31.139999,57.049999,100.980003,41.799999,39.224998,30.530001,83.349998,49.709999,73.980003,102.589996,145.410004
07/07/14,129.089996,110.160004,130.470001,167.779999,31.030001,56.669998,100.169998,41.990002,39.325001,30.49,82.220001,49.75,73.580002,102.650002,144.910004
08/07/14,126.790001,109.459999,129.899994,164.910004,30.790001,55.759998,100.089996,41.779999,38.834999,30.15,81.93,48.759998,71.120003,102.830002,144.559998
09/07/14,126.790001,110.139999,131.389999,164.669998,30.889999,56.02,101.07,41.669998,39.345001,30.049999,82.739998,48.900002,71.949997,103.550003,144.679993
10/07/14,126.790001,109.360001,130.25,163.419998,31.26,55.560001,100.580002,41.689999,38.75,30,82.080002,49.639999,71.529999,102.57,143.889999
11/07/14,128.089996,109.959999,128.470001,164.800003,31.25,55.799999,100.370003,42.09,38.645,30.07,82.870003,50.32,71.660004,101.739998,144.309998
14/07/14,129.520004,110.089996,129.259995,167,31.49,56.290001,100.470001,42.139999,38.974998,30.24,84.269997,50.529999,71.489998,102.68,145
15/07/14,129.100006,109.849998,129.259995,169.169998,31.709999,58.27,100.300003,42.450001,39.014999,30.41,83.900002,50.709999,71.589996,102.389999,145.059998
16/07/14,127.419998,111.400002,130.889999,170.470001,34.650002,58.709999,99.269997,44.080002,38.459999,30.959999,83.760002,50.959999,71.419998,103.769997,146.169998
17/07/14,125.879997,109.07,130.080002,170.139999,33.700001,57.860001,98.370003,44.529999,38.264999,30.549999,85.110001,50.32,70.18,102.309998,143.539993
18/07/14,127.639999,110.169998,130.389999,171.470001,33.700001,58.23,98.989998,44.689999,38.759998,30.73,85.519997,50.75,71.970001,102.730003,144.830002
21/07/14,128.300003,110.230003,131.289993,171.720001,34.060001,58.240002,97.550003,44.84,38.41,30.35,85.059998,50.700001,71.669998,103.080002,144.300003
22/07/14,129.740005,110.059998,132.580002,175.020004,34.790001,58.669998,96.269997,44.830002,38.52,30.49,86.050003,50.98,72.860001,103.540001,145.119995
23/07/14,126.709999,108.379997,133.880005,176.820007,34.5,59,95.349998,44.869999,38.685001,30.389999,85.940002,50.91,72.900002,104.25,144.679993
24/07/14,124.400002,105.040001,134.850006,176.259995,34.25,59.169998,95.349998,44.400002,39.299999,30.34,85.68,51.049999,73.080002,104.279999,145.130005
25/07/14,123.199997,104.849998,133.570007,175.399994,34.25,59.009998,95.720001,44.5,38.860001,30.190001,84.68,51.279999,73.290001,103.18,145.119995
28/07/14,123.059998,104.150002,133.240005,175.949997,34.23,59.189999,95.779999,43.970001,39.200001,30.1,85.75,51.580002,71.449997,104.370003,145.529999
29/07/14,122.32,104.690002,132.419998,175.539993,34.189999,58.639999,95.82,43.889999,39.049999,29.73,84.269997,51.970001,70.160004,103.550003,144.020004
30/07/14,122.290001,103.379997,132.529999,175.759995,34.349998,58.91,95.949997,43.580002,39.805,29.26,82.949997,51.759998,70.889999,103.25,143.740005
31/07/14,120.480003,100.75,129.240005,172.869995,33.889999,57.669998,94.559998,43.16,38.564999,28.700001,81.050003,50.419998,68.769997,98.940002,140.889999
01/08/14,120.379997,100.519997,127.900002,170.25,33.740002,56.48,94.300003,42.860001,38.389999,28.860001,81.489998,49.830002,70.529999,98.800003,140.110001
04/08/14,119.93,101.809998,128.169998,171.690002,34.049999,56.650002,94.309998,43.369999,38.580002,28.75,82.269997,50.209999,72.110001,100.129997,140.75
05/08/14,121.269997,101.5,124.959999,169.419998,32.82,56.060001,93.43,43.080002,38.459999,28.41,80.989998,49.66,69.120003,98.199997,139.779999
06/08/14,118.339996,101.489998,125.730003,169.740005,32.849998,56.23,93.470001,42.740002,38.57,28.280001,81.5,49.130001,59.209999,98.980003,139.550003
07/08/14,119.839996,101.940002,125.650002,169.100006,32.68,55.91,93.309998,43.23,38.174999,28.040001,79.260002,48.650002,60.869999,98.269997,139.130005
08/08/14,120.629997,103.279999,127.860001,172.259995,32.599998,56.34,93.550003,43.200001,38.529999,28.34,80.120003,48.700001,60.700001,99.739998,140.850006
11/08/14,120.800003,104.5,127.709999,172.460007,33.02,56.32,93.529999,43.200001,38.529999,28.25,79.870003,48.669998,61.990002,98.730003,140.580002
12/08/14,120.470001,104.330002,127.089996,172.330002,33.130001,56.349998,93.559998,43.52,38.365002,28.08,80.220001,48.84,62.16,98.489998,140.880005
13/08/14,121.980003,105.160004,127.599998,172.369995,34.099998,56.720001,93.959999,44.080002,38.625,28.209999,81.510002,48.919998,62.450001,99.089996,141.800003
14/08/14,124.110001,105.660004,126.959999,172.729996,33.939999,56.98,93.660004,44.27,38.650002,28.73,81.82,49,62.25,99.089996,142.339996
15/08/14,123.160004,105.739998,126.099998,171.899994,34.169998,56.75,93.790001,44.790001,38.564999,28.639999,81.470001,48.799999,61.75,99.029999,141.919998
18/08/14,124.980003,106.980003,126.300003,174.550003,34.41,57.23,94.25,45.110001,39.275002,28.84,82.339996,48.779999,62.07,99.519997,144.119995
19/08/14,125.580002,107.300003,127.629997,173.960007,34.34,57.560001,94.449997,45.330002,39.255001,28.940001,83.470001,48.700001,62.150002,99.489998,144.25
20/08/14,127.349998,107.699997,127.489998,174.029999,34.5,57.639999,94.190002,44.950001,39.455002,28.889999,83.43,48.82,62,99.699997,144.600006
21/08/14,127.5,107.970001,127.93,175.149994,35.150002,58.5,94.529999,45.220001,39.470001,28.82,83.769997,48.869999,61.07,99.279999,144.5
22/08/14,127.459999,107.309998,127.110001,175.470001,34.939999,58.490002,94.449997,45.150002,39.645,28.92,83.779999,48.639999,61.049999,98.5,144.130005
25/08/14,128.330002,107.970001,127.839996,177.869995,34.810001,59.34,94.440002,45.169998,40.005001,28.91,84.239998,49.150002,60.790001,98.75,144.699997
26/08/14,128.600006,108.059998,128.25,177.899994,34.799999,59.740002,94.110001,45.009998,39.740002,29.209999,85.120003,49.25,60.93,99.639999,144.600006
27/08/14,128.199997,108.550003,128.639999,177.809998,34.790001,59.59,94.650002,44.869999,39.860001,29.49,86.379997,49.43,60.529999,99.529999,143.940002
28/08/14,127.110001,108.650002,128.75,177.649994,34.650002,59.16,94.139999,44.880001,39.41,29.379999,86.339996,49.41,60.470001,99.57,143.979996
29/08/14,126.800003,109.07,129.449997,179.110001,34.919998,59.450001,93.720001,45.43,39.275002,29.389999,86.68,49.82,60.52,99.459999,144
02/09/14,125.480003,108.919998,127.540001,179.770004,34.57,59.669998,92.800003,45.09,39.639999,29.26,86.389999,49.77,60.009998,98.489998,144.220001
03/09/14,125.940002,108.459999,127.860001,179.600006,34.57,59.700001,93.139999,44.959999,39.41,29.4,86.790001,49.880001,60.220001,99.110001,143.820007
04/09/14,125.459999,108.82,126.800003,180.080002,34.91,59.709999,93.010002,45.259998,39.959999,29.370001,87.059998,49.720001,62.459999,98.360001,143.610001
05/09/14,124.690002,108.540001,127.400002,179.75,35,59.91,93.07,45.91,41.02,29.65,87.75,49.939999,63.950001,99.260002,144.199997
08/09/14,127.980003,107.910004,126.209999,180.110001,35.330002,59.889999,92.5,46.470001,41.200001,29.4,87.910004,49.529999,62.959999,97.769997,144.889999
09/09/14,128.210007,107.400002,125.18,177.399994,34.91,59.060001,91.089996,46.759998,40.919998,29.23,88.559998,48.900002,62.610001,97.389999,144.460007
10/09/14,128.220001,105.93,124.279999,179.869995,35.02,59.220001,93,46.84,41.235001,29.440001,87.25,48.75,63.32,96.809998,144.639999
11/09/14,127.639999,105.589996,123.830002,181,35.02,59.759998,92.959999,47,40.91,29.629999,87.080002,49.009998,63.439999,97.029999,144.350006
12/09/14,126.949997,105.019997,122.660004,183.169998,34.619999,60.029999,93.339996,46.700001,40.919998,29.43,86.18,48.400002,62.82,95.779999,143.940002
15/09/14,126.309998,104.860001,124.239998,183.979996,34.540001,59.939999,93.470001,46.240002,40.805,29.92,86.029999,48.560001,62.720001,96.290001,144.479996
16/09/14,127.32,104.860001,124.959999,184.039993,34.93,59.990002,93.75,46.759998,40.599998,30.049999,87.160004,48.959999,63.639999,97.43,144.850006
17/09/14,127.760002,103.989998,124.720001,184.820007,34.98,60.310001,93.529999,46.52,40.755001,30.35,86.989998,49.209999,63.73,97.080002,145.369995
18/09/14,128.580002,104.339996,124.139999,187.889999,35.169998,61.32,93.480003,46.68,40.985001,30.58,87.629997,49.689999,63.18,96.610001,146.839996
19/09/14,129.350006,102.510002,124.800003,186.199997,34.82,61.110001,94.360001,47.52,40.904999,30.4,87.800003,50.349998,62.880001,97.120003,146.690002
22/09/14,128.610001,100.900002,123.489998,185.289993,34.709999,60.91,93.93,47.060001,40.355,30.18,87.769997,50.18,60.419998,96.540001,145.710007
23/09/14,127.379997,99.989998,123.059998,185.089996,34.419998,60.939999,93.510002,46.560001,40.060001,30.049999,86.589996,49.91,61.099998,96.029999,144.369995
24/09/14,128.580002,101.199997,122.400002,187.809998,34.75,61.630001,95,47.080002,40.419998,30.309999,88.209999,50.07,61.52,95.82,144.880005
25/09/14,127.139999,99.510002,120.68,184.089996,34.139999,60.150002,94.160004,46.040001,39.875,29.98,86.18,49.610001,60.490002,94.25,142.479996
26/09/14,128.690002,100.379997,121.470001,185.119995,34.259998,60.560001,94.699997,46.41,44.75,29.719999,86.599998,49.77,60.18,95.43,142.419998
29/09/14,128.770004,99.830002,120.550003,183.830002,34.900002,60.330002,96.220001,46.439999,44.560001,29.77,86.510002,49.75,59.599998,94.43,142.190002
30/09/14,127.379997,99.029999,119.32,183.570007,34.82,60.240002,94.809998,46.360001,44.599998,29.57,86.25,49.990002,59.27,94.050003,141.679993
01/10/14,124.669998,97.610001,117.650002,180.699997,33.990002,59.77,94.190002,45.900002,43.849998,29.15,84.879997,49.43,59.040001,92.860001,139.179993
02/10/14,124.169998,97.410004,117.110001,182.880005,33.52,58.84,94.120003,45.759998,44.650002,29.059999,84.900002,49.290001,59.759998,93.300003,138.669998
03/10/14,126.360001,97.389999,117.709999,188.070007,34.029999,60.299999,94.860001,46.09,45.145,29.219999,86.019997,49.709999,60.77,93.919998,140.169998
06/10/14,126.260002,98,118.089996,187.479996,34.110001,60.18,93.839996,46.09,44.610001,29.17,85.089996,50.080002,60.650002,94.519997,140.339996
07/10/14,123.32,94.699997,116.019997,183.800003,33.470001,59.27,92.809998,45.529999,44.035,28.790001,84.190002,49.68,59.84,93.370003,137.679993
08/10/14,124.980003,96.650002,117.949997,186.639999,34.27,60.400002,93.830002,46.779999,44.415001,29.379999,86.620003,49.869999,61.459999,94.610001,141.410004
09/10/14,122.760002,93.5,114.510002,181.270004,33.619999,59.080002,92.720001,45.849998,43.615002,28.99,84.940002,48.93,61.549999,91.82,138.639999
10/10/14,121.5,93.129997,113.889999,180.380005,31.91,58.52,92.300003,44.029999,43.595001,29.129999,85.389999,48.939999,62.990002,91.599998,133.830002
13/10/14,120.449997,91.68,112.029999,178.770004,31.469999,58.16,90.730003,43.650002,42.695,28.469999,83.949997,48.369999,60.689999,90.839996,132.899994
14/10/14,122.290001,92.800003,109.779999,178.699997,32.139999,57.990002,91.099998,43.73,42.544998,28.459999,82.82,48.220001,60.689999,90.550003,134.179993
15/10/14,120.190002,92.589996,109.269997,177.240005,31.280001,55.529999,90.440002,43.220001,42.59,28.190001,82.160004,47.919998,60.950001,90.220001,134.220001
16/10/14,120.290001,93.239998,111.059998,172.580002,30.85,55.080002,89.910004,42.740002,43.52,27.700001,85.389999,47.669998,60.389999,90.599998,135.050003
17/10/14,123.239998,95.050003,111.800003,176.910004,31.379999,56.200001,91.040001,43.630001,43.59,27.83,88.18,48.07,60.27,91.209999,137.399994
20/10/14,124.309998,94.029999,111.489998,177.839996,31.58,56.630001,91.589996,44.080002,44.450001,27.93,88.540001,48.48,60.200001,91.769997,137.600006
21/10/14,127.120003,95.889999,115.089996,180.179993,32.610001,57.93,91.010002,44.880001,45.32,28.280001,90.949997,48.689999,61.549999,93.650002,140.929993
22/10/14,121.449997,94.57,114,176.830002,32.27,57.450001,90.940002,44.380001,44.93,28.299999,89.769997,48.310001,61.5,93.129997,138.949997
23/10/14,122.029999,99.269997,116.190002,180.059998,32.689999,58.060001,91.019997,45.02,45.185001,28.6,90.660004,48.220001,62.07,94.110001,145.050003
24/10/14,122.239998,99.440002,115.910004,183.350006,33.18,58.740002,91.669998,46.130001,45.450001,29.110001,91.639999,48.77,62.650002,94.489998,148.589996
27/10/14,122.120003,98.540001,115.019997,183.910004,33.200001,58.639999,92.010002,45.91,45.82,29.030001,92.129997,49.419998,63.110001,93.709999,149.559998
28/10/14,123.610001,101.160004,117.129997,186.320007,33.740002,59.630001,92.599998,46.490002,46.224998,29.09,92.639999,49.959999,63.700001,95.099998,151.059998
29/10/14,123.080002,100.190002,117.139999,186.080002,33.919998,59.290001,92.730003,46.619999,45.974998,29.49,92.959999,49.830002,62.830002,94.589996,151.009995
30/10/14,123.82,100.160004,117.199997,186.970001,32.580002,59.389999,93.379997,46.049999,46.5,29.84,93.879997,49.900002,62.959999,94.449997,152.100006
31/10/14,124.910004,101.410004,119.949997,189.990005,34.009998,60.48,93.730003,46.950001,46.485001,29.950001,95.010002,50.25,64.220001,96.709999,153.770004
03/11/14,126.029999,100.220001,116.779999,190.830002,34.310001,60.880001,93.610001,47.439999,46.724998,30.190001,94.860001,50.389999,64.980003,95.260002,153.300003
04/11/14,125.839996,98.610001,115.370003,190.270004,34.540001,60.25,94.470001,47.57,46.974998,30.280001,94.980003,50.330002,65.239998,94.519997,155.050003
05/11/14,124.220001,99.410004,117.050003,189.839996,33.759998,61.150002,94.639999,47.860001,47.34,30.040001,95.800003,50.34,65.660004,95.07,155.690002
06/11/14,124.580002,100.910004,118.529999,191,33.82,61.23,94.660004,48.700001,47.299999,30.040001,96.209999,50.279999,66.650002,96.260002,156.050003
07/11/14,124.449997,101.760002,118.800003,190.710007,33.580002,61.470001,95.099998,48.68,46.889999,29.92,93.610001,50.860001,66.919998,96.589996,156.550003
10/11/14,124.639999,102.209999,117.919998,191.800003,33.259998,61.93,95.110001,48.889999,47.48,30.200001,94.75,50.720001,67.779999,96.279999,157.660004
11/11/14,125.360001,102.529999,118.440002,191.880005,33.310001,61.369999,95.139999,48.869999,47.439999,30.32,95.690002,50.610001,67.5,96.410004,157.110001
12/11/14,125.870003,102.989998,117.650002,190.179993,33.380001,60.560001,95.330002,48.779999,47.904999,30.42,95.68,50.82,67.440002,95.379997,157.679993
13/11/14,128.529999,101.110001,116.449997,190.240005,33.68,60.23,95.480003,49.610001,48.060001,30.42,95.900002,51.200001,66.959999,94.660004,158.350006
14/11/14,128.860001,101.339996,116.32,189.979996,33.950001,60.279999,96.209999,49.580002,47.75,30.34,95.110001,51.5,66.93,95.089996,158.850006
17/11/14,128.419998,101.699997,115.75,189.929993,34.240002,60.380001,95.970001,49.459999,48.029999,30.32,96.470001,51.400002,66.550003,95.110001,158.690002
18/11/14,130.660004,102.040001,115.470001,189.639999,34.709999,60.529999,96.410004,48.740002,48.235001,30.59,98.190002,51.220001,68.059998,94.870003,160.149994
19/11/14,131.610001,101.300003,116.470001,189.190002,34.349998,60.599998,96.559998,48.220001,48.474998,30.440001,96.860001,50.490002,67.790001,95.610001,158.830002
20/11/14,131.699997,102.089996,117.309998,189.75,35.950001,60.119999,96.639999,48.700001,48.650002,30.440001,96.849998,50.189999,67.339996,95.82,159.360001
21/11/14,132.779999,106.449997,118.580002,189.589996,35.59,60.450001,96.68,47.98,48.709999,30.450001,96.709999,50.209999,67.589996,96.809998,160.160004
24/11/14,134.610001,105.959999,117.589996,190.070007,36.25,60.959999,97.169998,47.59,48.974998,30.219999,96.900002,49.5,67.730003,95.720001,159.880005
25/11/14,134.809998,106.239998,116.150002,188.860001,36.32,60.299999,97,47.470001,48.645,30.469999,97.900002,49.34,67.809998,94.779999,158.059998
26/11/14,134.779999,105.790001,115.110001,188.520004,36.900002,60.34,96.220001,47.75,48.900002,31.1,98.110001,50.040001,68.470001,94.480003,158.309998
28/11/14,134.360001,100.599998,108.870003,188.410004,37.25,60.16,96.809998,47.810001,49.645,31.15,98.629997,50.59,68.610001,90.540001,160.089996
01/12/14,132.389999,99,111.730003,188.199997,37.169998,60,95.779999,48.619999,48.845001,31.26,99.059998,50.029999,67.769997,92.349998,158.160004
02/12/14,132.279999,99.510002,114.019997,190.190002,37.599998,61.080002,95.110001,48.459999,49.02,31.57,99.830002,49.110001,66.75,94.190002,160.600006
03/12/14,131.970001,100.18,113.709999,190.949997,37.43,61.540001,95.5,48.080002,49.25,31.75,100.800003,48.790001,67.379997,94.949997,162.259995
04/12/14,131.320007,99.669998,112.279999,191.949997,37.459999,61.380001,95.660004,48.84,49.525002,31.67,99.669998,48.779999,67.900002,94.370003,162.259995
05/12/14,132.210007,98.779999,110.870003,195.449997,37.669998,62.700001,96.309998,48.419998,49.665001,31.99,100.330002,48.610001,68.599998,93.82,162.270004
08/12/14,130.279999,95.25,106.800003,196.619995,37.200001,62.669998,92.610001,47.700001,48.860001,31.969999,99.919998,48.900002,67.730003,91.699997,160.929993
09/12/14,129.660004,95.449997,107.010002,196.889999,36.889999,62.450001,91.360001,47.59,48.514999,31.950001,101.019997,46.919998,68.589996,91.379997,160.830002
10/12/14,124.639999,93.019997,104.860001,192,36.419998,60.68,90,46.900002,48.830002,31.860001,99.089996,46.18,68.150002,88.669998,158.240005
11/12/14,123.370003,92.690002,104.910004,193.539993,36.700001,61.139999,90.970001,47.169998,48.465,31.65,99.730003,46.360001,73.010002,89.199997,159.149994
12/12/14,120.769997,90.5,102.379997,188.820007,36.23,60.040001,90.620003,46.950001,48.084999,30.950001,98.760002,45.580002,74.5,86.599998,157.119995
15/12/14,122.080002,89.75,100.860001,185.539993,35.919998,59.16,88.459999,46.669998,47.715,30.860001,98.269997,45.419998,73.440002,86.900002,156.850006
16/12/14,124.25,89.339996,101.699997,183.309998,35.560001,58.43,88.720001,45.16,46.605,30.67,95.849998,45.529999,72.389999,86.410004,159.050003
17/12/14,125.059998,89.75,106.019997,185.029999,36.240002,59.77,91.650002,45.740002,47.25,31.120001,99.139999,46.439999,71.989998,89.019997,160.600006
18/12/14,125.669998,91.690002,109.029999,191.610001,37.02,61.48,93.669998,47.52,48.540001,31.969999,102.239998,47.049999,74.379997,91.160004,165.300003
19/12/14,126.230003,91.709999,112.93,193.279999,36.369999,61.93,93.220001,47.66,47.419998,31.940001,102.489998,47.02,73.230003,93.639999,165.479996
22/12/14,128.220001,92.32,112.029999,194.440002,37.209999,61.939999,93.889999,47.98,47.965,32.09,103.040001,47.509998,74.269997,93.330002,167.270004
23/12/14,130.029999,93.5,113.949997,195.5,37.43,62.48,94.220001,48.450001,47.985001,31.450001,102.849998,47.669998,76.510002,94.589996,166.869995
24/12/14,131.240005,93.720001,113.470001,195.889999,37.439999,62.48,93.830002,48.139999,48.145,31.42,102.68,47.669998,76.669998,93.779999,166.960007
26/12/14,131.630005,94.230003,113.25,195.449997,37.549999,62.549999,94.779999,47.880001,48.415001,31.65,102.550003,47.860001,76.459999,93.209999,166.259995
29/12/14,132.289993,93.709999,113.32,196.190002,37.18,62.959999,95.040001,47.450001,48.650002,31.389999,102.330002,47.549999,76.790001,93.07,166.710007
30/12/14,131.830002,92.589996,113.110001,195.710007,36.759998,63.150002,94.25,47.02,48.439999,31.379999,102.849998,47.330002,76.050003,93.019997,165.839996
31/12/14,129.979996,91.529999,112.18,193.830002,36.290001,62.580002,93.699997,46.450001,48.075001,31.15,101.089996,46.779999,76.199997,92.449997,164.320007
02/01/15,129.949997,91.879997,112.580002,194.410004,36.360001,62.490002,93.260002,46.759998,47.514999,31.33,100.779999,46.959999,76,92.830002,164.059998
05/01/15,129.050003,87.029999,108.080002,188.339996,35.950001,60.549999,92.230003,46.330002,46.75,31.16,99.120003,46.57,74.5,90.290001,160.360001
06/01/15,127.529999,86.470001,108.029999,184.529999,35.279999,58.98,92.400002,45.650002,46.474998,31.42,98.919998,47.040001,74.690002,89.809998,158.649994
07/01/15,129.509995,87.809998,107.940002,187.279999,36.02,59.07,94.010002,46.23,47.435001,31.85,99.93,46.189999,76.599998,90.720001,159.800003
08/01/15,131.800003,88.709999,110.410004,190.270004,36.689999,60.389999,94.360001,47.59,48.529999,32.5,104.699997,47.18,77.550003,92.230003,163.630005
09/01/15,131.539993,87.650002,108.209999,187.350006,36.759998,59.34,93.209999,47.189999,47.994999,32.650002,103.720001,46.759998,75.669998,92.099998,161.619995
12/01/15,130.869995,86.889999,105.879997,185.070007,36.599998,58.830002,93.010002,46.599998,47.93,32.77,102.550003,47.080002,75.699997,90.330002,160.740005
13/01/15,131.169998,86.370003,104.199997,184.929993,36.5,58.84,92.830002,46.360001,47.505001,32.439999,103.07,47.18,75.260002,90,160.619995
14/01/15,130.380005,86.07,103.900002,180.229996,36.349998,56.810001,91.540001,45.959999,46.855,32.48,103.330002,46.970001,74.989998,89.739998,159.839996
15/01/15,130.139999,84.32,102.669998,178.490005,36.189999,54.990002,91.379997,45.48,46.404999,32.400002,104.459999,47.099998,74.779999,88.959999,159.660004
16/01/15,130.779999,83.860001,105.120003,177.229996,36.450001,55.93,91.489998,46.240002,46.494999,32.799999,105.769997,47.990002,76.029999,91.120003,162
20/01/15,131.220001,83.970001,106.470001,175.630005,36.09,55.709999,90.800003,46.389999,46.805,33.099998,105.620003,48.18,76.050003,91.089996,161.940002
21/01/15,132.410004,85.370003,108.160004,177.149994,36.48,55.889999,90.339996,45.919998,46.755001,32.639999,109.32,48.25,75.589996,91.870003,162.539993
22/01/15,135.639999,86.82,108.919998,182.039993,36.91,57.59,90.889999,47.130001,47.924999,32.810001,113.849998,47.799999,76.019997,92.870003,165.889999
23/01/15,134.619995,85.610001,106.849998,180.490005,36.450001,56.68,89.559998,47.18,48.080002,32.450001,112,47.150002,75.589996,90.889999,164.020004
26/01/15,134.070007,86.029999,108.879997,180.419998,35.810001,56.77,90.669998,47.009998,48.174999,32.799999,111.610001,46.959999,75.839996,91.760002,164.240005
27/01/15,132.479996,79.849998,108.260002,176.490005,34.189999,56.200001,89.57,42.66,47.25,32.599998,110.010002,46.349998,74.93,90.949997,163.630005
